Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	Indistinguishable Proteins	Beads_1 Intensity	Beads_1 MaxLFQ Intensity	Beads_1 Spectral Count	Beads_1 Unique Spectral Count	Beads_1 Total Spectral Count	Beads_2 Intensity	Beads_2 MaxLFQ Intensity	Beads_2 Spectral Count	Beads_2 Unique Spectral Count	Beads_2 Total Spectral Count	Beads_3 Intensity	Beads_3 MaxLFQ Intensity	Beads_3 Spectral Count	Beads_3 Unique Spectral Count	Beads_3 Total Spectral Count	NosH_1 Intensity	NosH_1 MaxLFQ Intensity	NosH_1 Spectral Count	NosH_1 Unique Spectral Count	NosH_1 Total Spectral Count	NosH_2 Intensity	NosH_2 MaxLFQ Intensity	NosH_2 Spectral Count	NosH_2 Unique Spectral Count	NosH_2 Total Spectral Count	NosH_3 Intensity	NosH_3 MaxLFQ Intensity	NosH_3 Spectral Count	NosH_3 Unique Spectral Count	NosH_3 Total Spectral Count
A0A068TV19	A0A068TV19	A0A068TV19_COFCA	GSCOC_T00029890001	100	Homo sapiens	1:Experimental evidence at protein level	Triosephosphate isomerase, cytosolic	1.0	1.0	1	1	1	1		83212.3	83212.3	1	1	1	85405.1	85405.1	1	1	1			1	1	1	351027.0	351027.0	1	1	1	575677.0	575677.0	1	1	1			1	1	1
A0A068TV19;A0A068ULE2;A0A068TLY0	A0A068TV19;A0A068ULE2;A0A068TLY0	A0A068TLY0_COFCA;A0A068TV19_COFCA;A0A068ULE2_COFCA	GSCOC_T00014146001;GSCOC_T00028243001;GSCOC_T00029890001	100	Homo sapiens	1:Experimental evidence at protein level	Triosephosphate isomerase	1.0	1.0	1	1	1	1		409494.0	409494.0	1	1	1	175307.0	175307.0	1	1	1	574541.0	574541.0	1	1	1	245222.0	245222.0	1	1	1	680164.0	680164.0	1	1	1	317324.0	317324.0	1	1	1
A0A068TV90	A0A068TV90	A0A068TV90_COFCA	GSCOC_T00032018001	100	Homo sapiens	1:Experimental evidence at protein level	Enoyl reductase (ER) domain-containing protein	1.0	1.0	1	1	1	1				1	1	1	465263.0	465263.0	1	1	1			1	1	1	812787.0	812787.0	1	1	1	1526110.0	1526110.0	1	1	1	750319.0	750319.0	1	1	1
A0A068TVC2	A0A068TVC2	A0A068TVC2_COFCA	GSCOC_T00016269001	100	Homo sapiens	1:Experimental evidence at protein level	60S ribosomal protein L23	1.0	1.0	1	1	1	1		230098.0	230098.0	1	1	1			1	1	1	52350.8	52350.8	1	1	1	113578.0	113578.0	1	1	1	133991.0	133991.0	1	1	1	26623.8	26623.8	1	1	1
A0A068TVD8	A0A068TVD8	A0A068TVD8_COFCA	GSCOC_T00032046001	100	Homo sapiens	1:Experimental evidence at protein level	spermidine synthase	1.0	1.0	1	1	1	1		12655.4	12655.4	1	1	1	14899.7	14899.7	1	1	1	20443.8	20443.8	1	1	1	42854.9	42854.9	1	1	1	41872.6	41872.6	1	1	1	41303.1	41303.1	1	1	1
A0A068TVH6;A0A068UAS5;A0A068UJF7;A0A068UKD5;A0A068VL07	A0A068TVH6;A0A068UAS5;A0A068UJF7;A0A068UKD5;A0A068VL07	A0A068TVH6_COFCA;A0A068UAS5_COFCA;A0A068UJF7_COFCA;A0A068UKD5_COFCA;A0A068VL07_COFCA	GSCOC_T00004241001;GSCOC_T00020403001;GSCOC_T00027164001;GSCOC_T00028168001;GSCOC_T00029825001	100	Homo sapiens	1:Experimental evidence at protein level	Uncharacterized protein	1.0	1.0	1	1	1	1		68354.3	68354.3	1	1	1	78453.4	78453.4	1	1	1	202085.0	202085.0	1	1	1	84511.3	84511.3	1	1	1	74700.6	74700.6	1	1	1	93854.1	93854.1	1	1	1
A0A068TVU0	A0A068TVU0	A0A068TVU0_COFCA	GSCOC_T00029951001	100	Homo sapiens	1:Experimental evidence at protein level	Mitochondrial glycoprotein	1.0	1.0	1	1	1	1		425458.0	425458.0	1	1	1	399586.0	399586.0	1	1	1	393396.0	393396.0	1	1	1	166207.0	166207.0	1	1	1	313694.0	313694.0	1	1	1	255779.0	255779.0	1	1	1
A0A068TW68	A0A068TW68	A0A068TW68_COFCA	GSCOC_T00032523001	100	Homo sapiens	1:Experimental evidence at protein level	Uncharacterized protein	1.0	1.0	1	1	1	1		478374.0	478374.0	1	1	1	533459.0	533459.0	1	1	1	520393.0	520393.0	1	1	1			1	1	1			1	1	1	579079.0	579079.0	1	1	1
A0A068TWH4	A0A068TWH4	A0A068TWH4_COFCA	GSCOC_T00032657001	100	Homo sapiens	1:Experimental evidence at protein level	cysteine--tRNA ligase	1.0	1.0	1	1	1	1		226240.0	226240.0	1	1	1	224883.0	224883.0	1	1	1	219965.0	219965.0	1	1	1	205853.0	205853.0	1	1	1	258779.0	258779.0	1	1	1	176133.0	176133.0	1	1	1
A0A068TWH4;A0A068UZ65	A0A068TWH4;A0A068UZ65	A0A068TWH4_COFCA;A0A068UZ65_COFCA	GSCOC_T00032657001;GSCOC_T00038528001	100	Homo sapiens	1:Experimental evidence at protein level	cysteine--tRNA ligase	1.0	1.0	1	1	1	1		1627080.0	1627080.0	1	1	1			1	1	1			1	1	1	1302590.0	1302590.0	1	1	1	259593.0	259593.0	1	1	1			1	1	1
A0A068TWQ2	A0A068TWQ2	A0A068TWQ2_COFCA	GSCOC_T00032315001	100	Homo sapiens	1:Experimental evidence at protein level	Eukaryotic translation initiation factor 5A	1.0	1.0	1	1	1	1		2180000.0	2180000.0	1	1	1	2016520.0	2016520.0	1	1	1	1901480.0	1901480.0	1	1	1	1925680.0	1925680.0	1	1	1	1925920.0	1925920.0	1	1	1	1743130.0	1743130.0	1	1	1
A0A068TWQ2;A0A068UPM0	A0A068TWQ2;A0A068UPM0	A0A068TWQ2_COFCA;A0A068UPM0_COFCA	GSCOC_T00030887001;GSCOC_T00032315001	100	Homo sapiens	1:Experimental evidence at protein level	Eukaryotic translation initiation factor 5A	1.0	1.0	1	1	1	1		547317.0	547317.0	1	1	1	529967.0	529967.0	1	1	1	557660.0	557660.0	1	1	1	544957.0	544957.0	1	1	1	587945.0	587945.0	1	1	1	568826.0	568826.0	1	1	1
A0A068TX69;A0A068V172;A0A068V999	A0A068TX69;A0A068V172;A0A068V999	A0A068TX69_COFCA;A0A068V172_COFCA;A0A068V999_COFCA	GSCOC_T00018516001;GSCOC_T00034335001;GSCOC_T00040607001	100	Homo sapiens	1:Experimental evidence at protein level	Small ribosomal subunit protein uS7 domain-containing protein	1.0	1.0	1	1	1	1		111242.0	111242.0	1	1	1	117569.0	117569.0	1	1	1	122772.0	122772.0	1	1	1	1193470.0	1193470.0	1	1	1	1255880.0	1255880.0	1	1	1			1	1	1
A0A068TXC1	A0A068TXC1	A0A068TXC1_COFCA	GSCOC_T00034422001	100	Homo sapiens	1:Experimental evidence at protein level	Phosphoglycerate mutase-like protein 1	1.0	1.0	1	1	1	1		145900.0	145900.0	1	1	1			1	1	1			1	1	1			1	1	1			1	1	1			1	1	1
A0A068TXH8	A0A068TXH8	A0A068TXH8_COFCA	GSCOC_T00032623001	100	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein uL15/eL18 domain-containing protein	1.0	1.0	1	1	1	1		714469.0	714469.0	1	1	1	393881.0	393881.0	1	1	1			1	1	1	1667390.0	1667390.0	1	1	1	1517580.0	1517580.0	1	1	1	1965920.0	1965920.0	1	1	1
A0A068TXJ0	A0A068TXJ0	A0A068TXJ0_COFCA	GSCOC_T00029858001	100	Homo sapiens	1:Experimental evidence at protein level	Uncharacterized protein	1.0	1.0	1	1	1	1				1	1	1			1	1	1			1	1	1	348614.0	348614.0	1	1	1	297232.0	297232.0	1	1	1	224670.0	224670.0	1	1	1
A0A068TXJ0;A0A068UKG5	A0A068TXJ0;A0A068UKG5	A0A068TXJ0_COFCA;A0A068UKG5_COFCA	GSCOC_T00028216001;GSCOC_T00029858001	100	Homo sapiens	1:Experimental evidence at protein level	Uncharacterized protein	1.0	1.0	1	1	1	1				1	1	1			1	1	1	130561.0	130561.0	1	1	1	330153.0	330153.0	1	1	1	927785.0	927785.0	1	1	1	242442.0	242442.0	1	1	1
A0A068TXJ0;A0A068UKG5;A0A068UKG2	A0A068TXJ0;A0A068UKG5;A0A068UKG2	A0A068TXJ0_COFCA;A0A068UKG2_COFCA;A0A068UKG5_COFCA	GSCOC_T00028209001;GSCOC_T00028216001;GSCOC_T00029858001	100	Homo sapiens	1:Experimental evidence at protein level	Uncharacterized protein	1.0	1.0	1	1	1	1		153539.0	153539.0	1	1	1	204582.0	204582.0	1	1	1	160784.0	160784.0	1	1	1	775691.0	775691.0	1	1	1	885500.0	885500.0	1	1	1	780539.0	780539.0	1	1	1
A0A068TXJ0;A0A068UKG5;A0A068UKG2;A0A068TVU9	A0A068TXJ0;A0A068UKG5;A0A068UKG2;A0A068TVU9	A0A068TVU9_COFCA;A0A068TXJ0_COFCA;A0A068UKG2_COFCA;A0A068UKG5_COFCA	GSCOC_T00028209001;GSCOC_T00028216001;GSCOC_T00029858001;GSCOC_T00029868001	100	Homo sapiens	1:Experimental evidence at protein level	Uncharacterized protein	1.0	1.0	1	1	1	1		783572.0	783572.0	1	1	1	604983.0	604983.0	1	1	1	1091170.0	1091170.0	1	1	1	744344.0	744344.0	1	1	1	1152400.0	1152400.0	1	1	1	703871.0	703871.0	1	1	1
A0A068TXJ0;A0A068UKG5;A0A068UKG2;A0A068U8Z8	A0A068TXJ0;A0A068UKG5;A0A068UKG2;A0A068U8Z8	A0A068TXJ0_COFCA;A0A068U8Z8_COFCA;A0A068UKG2_COFCA;A0A068UKG5_COFCA	GSCOC_T00019945001;GSCOC_T00028209001;GSCOC_T00028216001;GSCOC_T00029858001	100	Homo sapiens	1:Experimental evidence at protein level	Uncharacterized protein	1.0	1.0	1	1	1	1		2109010.0	2109010.0	1	1	1	1865410.0	1865410.0	1	1	1	1924440.0	1924440.0	1	1	1	4908260.0	4908260.0	1	1	1	5463530.0	5463530.0	1	1	1	3818180.0	3818180.0	1	1	1
A0A068TXJ8	A0A068TXJ8	A0A068TXJ8_COFCA	GSCOC_T00032828001	100	Homo sapiens	1:Experimental evidence at protein level	nicotinate-nucleotide diphosphorylase (carboxylating)	1.0	1.0	1	1	1	1		55518.0	55518.0	1	1	1	23254.5	23254.5	1	1	1			1	1	1			1	1	1	25594.6	25594.6	1	1	1			1	1	1
A0A068TXK9	A0A068TXK9	A0A068TXK9_COFCA	GSCOC_T00029878001	100	Homo sapiens	1:Experimental evidence at protein level	Actin	1.0	1.0	1	1	1	1				1	1	1	7021.47	7021.47	1	1	1			1	1	1	20780.4	20780.4	1	1	1	25188.3	25188.3	1	1	1	28533.7	28533.7	1	1	1
A0A068TXM4	A0A068TXM4	A0A068TXM4_COFCA	GSCOC_T00032885001	100	Homo sapiens	1:Experimental evidence at protein level	Bet v I/Major latex protein domain-containing protein	1.0	1.0	1	1	1	1		75130.4	75130.4	1	1	1	118794.0	118794.0	1	1	1			1	1	1			1	1	1	130957.0	130957.0	1	1	1			1	1	1
A0A068TXV8;A0A068UBQ0;A0A068VBM4	A0A068TXV8;A0A068UBQ0;A0A068VBM4	A0A068TXV8_COFCA;A0A068UBQ0_COFCA;A0A068VBM4_COFCA	GSCOC_T00004995001;GSCOC_T00020755001;GSCOC_T00032800001	100	Homo sapiens	1:Experimental evidence at protein level	Uncharacterized protein	1.0	1.0	1	1	1	1				1	1	1			1	1	1			1	1	1			1	1	1	27036.1	27036.1	1	1	1			1	1	1
A0A068TXW8	A0A068TXW8	A0A068TXW8_COFCA	GSCOC_T00032819001	100	Homo sapiens	1:Experimental evidence at protein level	Plastocyanin-like domain-containing protein	1.0	1.0	1	1	1	1		202443.0	202443.0	1	1	1	171943.0	171943.0	1	1	1	165920.0	165920.0	1	1	1	285862.0	285862.0	1	1	1	241167.0	241167.0	1	1	1	231180.0	231180.0	1	1	1
A0A068TXW8;A0A068TQZ6	A0A068TXW8;A0A068TQZ6	A0A068TQZ6_COFCA;A0A068TXW8_COFCA	GSCOC_T00022445001;GSCOC_T00032819001	100	Homo sapiens	1:Experimental evidence at protein level	Plastocyanin-like domain-containing protein	1.0	1.0	1	1	1	1		400311.0	400311.0	1	1	1	342790.0	342790.0	1	1	1	340948.0	340948.0	1	1	1	116904.0	116904.0	1	1	1	60784.2	60784.2	1	1	1	234033.0	234033.0	1	1	1
A0A068TY01	A0A068TY01	A0A068TY01_COFCA	GSCOC_T00032887001	100	Homo sapiens	1:Experimental evidence at protein level	Bet v I/Major latex protein domain-containing protein	1.0	1.0	1	1	1	1		1236070.0	1236070.0	1	1	1	1119220.0	1119220.0	1	1	1	1254300.0	1254300.0	1	1	1	778146.0	778146.0	1	1	1	936421.0	936421.0	1	1	1	754476.0	754476.0	1	1	1
A0A068TY12	A0A068TY12	A0A068TY12_COFCA	GSCOC_T00032908001	100	Homo sapiens	1:Experimental evidence at protein level	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)	1.0	1.0	1	1	1	1		897496.0	897496.0	1	1	1	853743.0	853743.0	1	1	1	828888.0	828888.0	1	1	1	1203370.0	1203370.0	1	1	1	1250050.0	1250050.0	1	1	1	1455160.0	1455160.0	1	1	1
A0A068TY12;A0A068V6X8	A0A068TY12;A0A068V6X8	A0A068TY12_COFCA;A0A068V6X8_COFCA	GSCOC_T00018063001;GSCOC_T00032908001	100	Homo sapiens	1:Experimental evidence at protein level	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)	1.0	1.0	1	1	1	1		110075.0	110075.0	1	1	1	110757.0	110757.0	1	1	1	105359.0	105359.0	1	1	1	117058.0	117058.0	1	1	1	127035.0	127035.0	1	1	1	100508.0	100508.0	1	1	1
A0A068TYG8	A0A068TYG8	A0A068TYG8_COFCA	GSCOC_T00034451001	100	Homo sapiens	1:Experimental evidence at protein level	Tubulin alpha chain	1.0	1.0	1	1	1	1		11044700.0	11044700.0	1	1	1	1649420.0	1649420.0	1	1	1	2336660.0	2336660.0	1	1	1	4570660.0	4570660.0	1	1	1	3617850.0	3617850.0	1	1	1	1324110.0	1324110.0	1	1	1
A0A068TYV2	A0A068TYV2	A0A068TYV2_COFCA	GSCOC_T00036503001	100	Homo sapiens	1:Experimental evidence at protein level	Asparagine synthetase [glutamine-hydrolyzing]	1.0	1.0	1	1	1	1		29760.0	29760.0	1	1	1	27867.6	27867.6	1	1	1	21916.9	21916.9	1	1	1			1	1	1	32768.9	32768.9	1	1	1			1	1	1
A0A068TYV2;A0A068TPQ8;A0A068UL30	A0A068TYV2;A0A068TPQ8;A0A068UL30	A0A068TPQ8_COFCA;A0A068TYV2_COFCA;A0A068UL30_COFCA	GSCOC_T00022213001;GSCOC_T00028440001;GSCOC_T00036503001	100	Homo sapiens	1:Experimental evidence at protein level	Uncharacterized protein	1.0	1.0	1	1	1	1		391527.0	391527.0	1	1	1	204373.0	204373.0	1	1	1			1	1	1			1	1	1			1	1	1	414616.0	414616.0	1	1	1
A0A068TYV4	A0A068TYV4	A0A068TYV4_COFCA	GSCOC_T00034619001	100	Homo sapiens	1:Experimental evidence at protein level	Thylakoid lumenal 29 kDa protein, chloroplastic	1.0	1.0	1	1	1	1		778551.0	778551.0	1	1	1	850299.0	850299.0	1	1	1	804355.0	804355.0	1	1	1	10398800.0	10398800.0	1	1	1	11279600.0	11279600.0	1	1	1	11448700.0	11448700.0	1	1	1
A0A068TYX8;A0A068USU6	A0A068TYX8;A0A068USU6	A0A068TYX8_COFCA;A0A068USU6_COFCA	GSCOC_T00024694001;GSCOC_T00025071001	100	Homo sapiens	1:Experimental evidence at protein level	Histone H3	1.0	1.0	1	1	1	1		30901900.0	30901900.0	1	1	1	39325800.0	39325800.0	1	1	1	30808300.0	30808300.0	1	1	1	35519100.0	35519100.0	1	1	1	43524800.0	43524800.0	1	1	1	39631000.0	39631000.0	1	1	1
A0A068TZ12	A0A068TZ12	A0A068TZ12_COFCA	GSCOC_T00036581001	100	Homo sapiens	1:Experimental evidence at protein level	14-3-3 domain-containing protein	1.0	1.0	1	1	1	1		419111.0	419111.0	1	1	1	410081.0	410081.0	1	1	1	506620.0	506620.0	1	1	1	638902.0	638902.0	1	1	1	771920.0	771920.0	1	1	1	578250.0	578250.0	1	1	1
A0A068TZ47	A0A068TZ47	A0A068TZ47_COFCA	PFK	100	Homo sapiens	1:Experimental evidence at protein level	ATP-dependent 6-phosphofructokinase	1.0	1.0	1	1	1	1		780244.0	780244.0	1	1	1	334935.0	334935.0	1	1	1	230265.0	230265.0	1	1	1	229007.0	229007.0	1	1	1	224965.0	224965.0	1	1	1	150873.0	150873.0	1	1	1
A0A068TZ52	A0A068TZ52	A0A068TZ52_COFCA	GSCOC_T00036633001	100	Homo sapiens	1:Experimental evidence at protein level	Cyanobacterial aminoacyl-tRNA synthetase CAAD domain-containing protein	1.0	1.0	1	1	1	1		12794.9	12794.9	1	1	1	56154.7	56154.7	1	1	1			1	1	1	34130.2	34130.2	1	1	1	218942.0	218942.0	1	1	1	49673.2	49673.2	1	1	1
A0A068TZ70;A0A068TZB4	A0A068TZ70;A0A068TZB4	A0A068TZ70_COFCA;A0A068TZB4_COFCA	GSCOC_T00036701001;GSCOC_T00036702001	100	Homo sapiens	1:Experimental evidence at protein level	Enoyl reductase (ER) domain-containing protein	1.0	1.0	1	1	1	1		56360.6	56360.6	1	1	1	71800.9	71800.9	1	1	1	86299.6	86299.6	1	1	1	84963.3	84963.3	1	1	1	86868.0	86868.0	1	1	1	131139.0	131139.0	1	1	1
A0A068TZE0	A0A068TZE0	A0A068TZE0_COFCA	GSCOC_T00034889001	100	Homo sapiens	1:Experimental evidence at protein level	Actinidain	1.0	1.0	1	1	1	1		139166.0	139166.0	1	1	1	594032.0	594032.0	1	1	1	277204.0	277204.0	1	1	1	1550890.0	1550890.0	1	1	1	2148050.0	2148050.0	1	1	1	1848520.0	1848520.0	1	1	1
A0A068TZX4	A0A068TZX4	A0A068TZX4_COFCA	GSCOC_T00036950001	100	Homo sapiens	1:Experimental evidence at protein level	HMG box domain-containing protein	1.0	1.0	1	1	1	1		1331000.0	1331000.0	1	1	1	1169330.0	1169330.0	1	1	1	1190150.0	1190150.0	1	1	1	1110050.0	1110050.0	1	1	1	1224730.0	1224730.0	1	1	1	1151920.0	1151920.0	1	1	1
A0A068U025	A0A068U025	A0A068U025_COFCA	GSCOC_T00037056001	100	Homo sapiens	1:Experimental evidence at protein level	26S proteasome non-ATPase regulatory subunit 4 homolog	1.0	1.0	1	1	1	1		130168.0	130168.0	1	1	1			1	1	1			1	1	1	498725.0	498725.0	1	1	1	616331.0	616331.0	1	1	1	538200.0	538200.0	1	1	1
A0A068U061	A0A068U061	A0A068U061_COFCA	GSCOC_T00037102001	100	Homo sapiens	1:Experimental evidence at protein level	H15 domain-containing protein	1.0	1.0	1	1	1	1		658659.0	658659.0	1	1	1	595545.0	595545.0	1	1	1	616121.0	616121.0	1	1	1	592144.0	592144.0	1	1	1	593561.0	593561.0	1	1	1	505040.0	505040.0	1	1	1
A0A068U0H0	A0A068U0H0	A0A068U0H0_COFCA	GSCOC_T00034618001	100	Homo sapiens	1:Experimental evidence at protein level	Uncharacterized protein	1.0	1.0	1	1	1	1				1	1	1			1	1	1			1	1	1	522685.0	522685.0	1	1	1	1116370.0	1116370.0	1	1	1	778108.0	778108.0	1	1	1
A0A068U0N7	A0A068U0N7	A0A068U0N7_COFCA	GSCOC_T00037068001	100	Homo sapiens	1:Experimental evidence at protein level	Ferredoxin--NADP reductase, chloroplastic	1.0	1.0	1	1	1	1		1291610.0	1291610.0	1	1	1	1130420.0	1130420.0	1	1	1	1107350.0	1107350.0	1	1	1	1299390.0	1299390.0	1	1	1	1534570.0	1534570.0	1	1	1	965278.0	965278.0	1	1	1
A0A068U175	A0A068U175	A0A068U175_COFCA	GSCOC_T00037115001	100	Homo sapiens	1:Experimental evidence at protein level	Fructose-bisphosphate aldolase	1.0	1.0	1	1	1	1		548466.0	548466.0	1	1	1	545375.0	545375.0	1	1	1	588967.0	588967.0	1	1	1	1909010.0	1909010.0	1	1	1	2133040.0	2133040.0	1	1	1	2429020.0	2429020.0	1	1	1
A0A068U175;A0A068TL79	A0A068U175;A0A068TL79	A0A068TL79_COFCA;A0A068U175_COFCA	GSCOC_T00014197001;GSCOC_T00037115001	100	Homo sapiens	1:Experimental evidence at protein level	Fructose-bisphosphate aldolase	1.0	1.0	1	1	1	1		1224010.0	1224010.0	1	1	1	1159830.0	1159830.0	1	1	1	1144180.0	1144180.0	1	1	1	3909050.0	3909050.0	1	1	1	4278980.0	4278980.0	1	1	1	3764380.0	3764380.0	1	1	1
A0A068U175;A0A068TWW6;A0A068TL79	A0A068U175;A0A068TWW6;A0A068TL79	A0A068TL79_COFCA;A0A068TWW6_COFCA;A0A068U175_COFCA	GSCOC_T00014197001;GSCOC_T00032750001;GSCOC_T00037115001	100	Homo sapiens	1:Experimental evidence at protein level	Fructose-bisphosphate aldolase	1.0	1.0	1	1	1	1		787540.0	787540.0	1	1	1	835899.0	835899.0	1	1	1	799824.0	799824.0	1	1	1	2863800.0	2863800.0	1	1	1	2884450.0	2884450.0	1	1	1	3113430.0	3113430.0	1	1	1
A0A068U1F1	A0A068U1F1	A0A068U1F1_COFCA	GSCOC_T00039411001	100	Homo sapiens	1:Experimental evidence at protein level	Formate dehydrogenase, mitochondrial	1.0	1.0	1	1	1	1		378842.0	378842.0	1	1	1	103243.0	103243.0	1	1	1	137525.0	137525.0	1	1	1	94924.2	94924.2	1	1	1	98201.9	98201.9	1	1	1	82749.4	82749.4	1	1	1
A0A068U1F1;A0A068USH3	A0A068U1F1;A0A068USH3	A0A068U1F1_COFCA;A0A068USH3_COFCA	GSCOC_T00033352001;GSCOC_T00039411001	100	Homo sapiens	1:Experimental evidence at protein level	Formate dehydrogenase, mitochondrial	1.0	1.0	1	1	1	1		2751880.0	2751880.0	1	1	1	2522210.0	2522210.0	1	1	1	2596240.0	2596240.0	1	1	1	1563810.0	1563810.0	1	1	1	1539550.0	1539550.0	1	1	1	1696780.0	1696780.0	1	1	1
A0A068U1F3	A0A068U1F3	A0A068U1F3_COFCA	GSCOC_T00037207001	100	Homo sapiens	1:Experimental evidence at protein level	glucose-6-phosphate 1-epimerase	1.0	1.0	1	1	1	1		1868090.0	1868090.0	1	1	1	1443360.0	1443360.0	1	1	1	1683150.0	1683150.0	1	1	1	1161670.0	1161670.0	1	1	1	1242920.0	1242920.0	1	1	1	1237720.0	1237720.0	1	1	1
A0A068U1I2	A0A068U1I2	A0A068U1I2_COFCA	GSCOC_T00037240001	100	Homo sapiens	1:Experimental evidence at protein level	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial	1.0	1.0	1	1	1	1		339477.0	339477.0	1	1	1	284518.0	284518.0	1	1	1	385629.0	385629.0	1	1	1	291886.0	291886.0	1	1	1	271702.0	271702.0	1	1	1	308129.0	308129.0	1	1	1
A0A068U1L2	A0A068U1L2	A0A068U1L2_COFCA	GSCOC_T00039805001	100	Homo sapiens	1:Experimental evidence at protein level	Oxygen-evolving enhancer protein 1, chloroplastic	1.0	1.0	1	1	1	1		436806.0	436806.0	1	1	1	677191.0	677191.0	1	1	1	453954.0	453954.0	1	1	1	1546080.0	1546080.0	1	1	1	2656170.0	2656170.0	1	1	1	1614540.0	1614540.0	1	1	1
A0A068U1L6	A0A068U1L6	A0A068U1L6_COFCA	GSCOC_T00036577001	100	Homo sapiens	1:Experimental evidence at protein level	40S ribosomal protein S6	1.0	1.0	1	1	1	1		94984.1	94984.1	1	1	1	122137.0	122137.0	1	1	1			1	1	1			1	1	1			1	1	1	284840.0	284840.0	1	1	1
A0A068U1L6;A0A068UXL2	A0A068U1L6;A0A068UXL2	A0A068U1L6_COFCA;A0A068UXL2_COFCA	GSCOC_T00035876001;GSCOC_T00036577001	100	Homo sapiens	1:Experimental evidence at protein level	40S ribosomal protein S6	1.0	1.0	1	1	1	1		13998.7	13998.7	1	1	1			1	1	1	14283.0	14283.0	1	1	1	23551.5	23551.5	1	1	1	16128.1	16128.1	1	1	1	17983.2	17983.2	1	1	1
A0A068U1P0	A0A068U1P0	A0A068U1P0_COFCA	GSCOC_T00039372001	100	Homo sapiens	1:Experimental evidence at protein level	Glutaredoxin domain-containing protein	1.0	1.0	1	1	1	1		58648.9	58648.9	1	1	1	141980.0	141980.0	1	1	1			1	1	1	760444.0	760444.0	1	1	1	1015200.0	1015200.0	1	1	1	1120840.0	1120840.0	1	1	1
A0A068U214	A0A068U214	A0A068U214_COFCA	GSCOC_T00039992001	100	Homo sapiens	1:Experimental evidence at protein level	AB hydrolase-1 domain-containing protein	1.0	1.0	1	1	1	1				1	1	1			1	1	1			1	1	1	70211.4	70211.4	1	1	1	109504.0	109504.0	1	1	1	12519.4	12519.4	1	1	1
A0A068U245;A0A068V878	A0A068U245;A0A068V878	A0A068U245_COFCA;A0A068V878_COFCA	GSCOC_T00011364001;GSCOC_T00039763001	100	Homo sapiens	1:Experimental evidence at protein level	Proteasome subunit alpha type	1.0	1.0	1	1	1	1				1	1	1			1	1	1	29701.3	29701.3	1	1	1			1	1	1			1	1	1			1	1	1
A0A068U289	A0A068U289	A0A068U289_COFCA	GSCOC_T00036823001	100	Homo sapiens	1:Experimental evidence at protein level	Isocitrate dehydrogenase [NADP]	1.0	1.0	1	1	1	1		328946.0	328946.0	1	1	1	357326.0	357326.0	1	1	1	257485.0	257485.0	1	1	1	846046.0	846046.0	1	1	1	967721.0	967721.0	1	1	1	1123210.0	1123210.0	1	1	1
A0A068U289;A0A068U3A1	A0A068U289;A0A068U3A1	A0A068U289_COFCA;A0A068U3A1_COFCA	GSCOC_T00036823001;GSCOC_T00039371001	100	Homo sapiens	1:Experimental evidence at protein level	Isocitrate dehydrogenase [NADP]	1.0	1.0	1	1	1	1		61486.8	61486.8	1	1	1	76378.0	76378.0	1	1	1	67715.6	67715.6	1	1	1	257049.0	257049.0	1	1	1	258549.0	258549.0	1	1	1	248384.0	248384.0	1	1	1
A0A068U2E4;A0A068VG90	A0A068U2E4;A0A068VG90	A0A068U2E4_COFCA;A0A068VG90_COFCA	GSCOC_T00001641001;GSCOC_T00040157001	100	Homo sapiens	1:Experimental evidence at protein level	Serine hydroxymethyltransferase-like domain-containing protein	1.0	1.0	1	1	1	1		85596.3	85596.3	1	1	1	62355.3	62355.3	1	1	1	68160.7	68160.7	1	1	1	98102.4	98102.4	1	1	1	107326.0	107326.0	1	1	1	92139.1	92139.1	1	1	1
A0A068U2N8	A0A068U2N8	A0A068U2N8_COFCA	GSCOC_T00040234001	100	Homo sapiens	1:Experimental evidence at protein level	Bifunctional inhibitor/plant lipid transfer protein/seed storage helical domain-containing protein	1.0	1.0	1	1	1	1		4887.89	4887.89	1	1	1			1	1	1	6832.92	6832.92	1	1	1	270938.0	270938.0	1	1	1	226326.0	226326.0	1	1	1	110835.0	110835.0	1	1	1
A0A068U3A1	A0A068U3A1	A0A068U3A1_COFCA	GSCOC_T00039371001	100	Homo sapiens	1:Experimental evidence at protein level	Isocitrate dehydrogenase [NADP]	1.0	1.0	1	1	1	1		99856.1	99856.1	1	1	1	61231.1	61231.1	1	1	1	67991.5	67991.5	1	1	1	235816.0	235816.0	1	1	1	246052.0	246052.0	1	1	1	210452.0	210452.0	1	1	1
